#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
RPLP1	RPL29	1853006	1847471	9606.ENSP00000346037	9606.ENSP00000294189	0	0	0	0	0.948	0.851	0.900	0.247	0.999
RPL11	RPS23	1856140	1847772	9606.ENSP00000363676	9606.ENSP00000296674	0.309	0	0	0	0.974	0.774	0.924	0.630	0.999
RPS17	RPS21	1853007	1852991	9606.ENSP00000346045	9606.ENSP00000345957	0	0	0	0	0.987	0.988	0	0.356	0.999
RPS8	RPS23	1858412	1847772	9606.ENSP00000379888	9606.ENSP00000296674	0	0	0	0	0.971	0.988	0.900	0.524	0.999
RPS15	RPLP0	1863987	1852166	9606.ENSP00000467676	9606.ENSP00000339027	0.309	0	0	0	0.972	0.935	0.924	0.340	0.999
RPS4X	RPL8	1855955	1845175	9606.ENSP00000362744	9606.ENSP00000262584	0.309	0	0	0	0.966	0.856	0.900	0.320	0.999
RPS13	RPL8	1862013	1845175	9606.ENSP00000435777	9606.ENSP00000262584	0.064	0	0.401	0	0.968	0.857	0.924	0.366	0.999
RPL27	RPL19	1844249	1843024	9606.ENSP00000253788	9606.ENSP00000225430	0.103	0	0	0	0.978	0.884	0.900	0.228	0.999
RPS25	RPL23A	1861989	1859401	9606.ENSP00000435096	9606.ENSP00000389103	0	0	0	0	0.969	0.867	0.900	0.319	0.999
RPL18	RPS26	1862361	1853363	9606.ENSP00000447001	9606.ENSP00000348849	0	0	0	0	0.952	0.774	0.900	0.397	0.999
RPL36AL	RPL15	1853000	1849166	9606.ENSP00000346012	9606.ENSP00000309334	0.051	0	0	0	0.959	0.676	0.900	0.459	0.999
RPS6	RPS17	1857216	1853007	9606.ENSP00000369757	9606.ENSP00000346045	0	0	0	0	0.990	0.996	0	0.641	0.999
RPL37A	RPL15	1861343	1849166	9606.ENSP00000418082	9606.ENSP00000309334	0.309	0	0	0	0.958	0.886	0.900	0.331	0.999
GNB2L1	RPS5	1861691	1842374	9606.ENSP00000426909	9606.ENSP00000196551	0	0	0	0	0.978	0.968	0	0.118	0.999
RPL17	RPL36AL	1863674	1853000	9606.ENSP00000462023	9606.ENSP00000346012	0	0	0	0	0.968	0.602	0.900	0.366	0.999
RPS10	RPL26	1853151	1847444	9606.ENSP00000347271	9606.ENSP00000293842	0	0	0	0	0.981	0	0.900	0.564	0.999
RPL13A	RPS6	1857955	1857216	9606.ENSP00000375730	9606.ENSP00000369757	0	0	0	0	0.981	0.884	0.900	0.400	0.999
RPS3A	RPL38	1853009	1849232	9606.ENSP00000346050	9606.ENSP00000309830	0	0	0	0	0.956	0.774	0.900	0.144	0.999
RPS2	RPL19	1852518	1843024	9606.ENSP00000341885	9606.ENSP00000225430	0.309	0	0	0	0.971	0.989	0.900	0.487	0.999
RPL10	RPS14	1852496	1849373	9606.ENSP00000341730	9606.ENSP00000311028	0.309	0	0	0	0.956	0.889	0.924	0.255	0.999
RPS3	RPL31	1861952	1859193	9606.ENSP00000433821	9606.ENSP00000386717	0	0	0	0	0.968	0.774	0.900	0.459	0.999
RPSA	RPL9	1853012	1853003	9606.ENSP00000346067	9606.ENSP00000346022	0.068	0	0	0	0.961	0.833	0.924	0.315	0.999
RPS13	RPS11	1862013	1846167	9606.ENSP00000435777	9606.ENSP00000270625	0.063	0	0.265	0	0.966	0.998	0.924	0.538	0.999
RPS3	RPS20	1861952	1861789	9606.ENSP00000433821	9606.ENSP00000429374	0.309	0	0	0	0.967	0.988	0.924	0.616	0.999
RPL7A	RPS21	1855599	1852991	9606.ENSP00000361076	9606.ENSP00000345957	0	0	0	0	0.966	0.923	0.900	0.130	0.999
RPL23A	RPL19	1859401	1843024	9606.ENSP00000389103	9606.ENSP00000225430	0.309	0	0	0	0.964	0.970	0.900	0.454	0.999
RPL4	RPL36	1849420	1844136	9606.ENSP00000311430	9606.ENSP00000252543	0	0	0	0	0.968	0.884	0.900	0.408	0.999
RPL37A	RPL27A	1861343	1853001	9606.ENSP00000418082	9606.ENSP00000346015	0	0	0	0	0.963	0.874	0.900	0.293	0.999
RPL31	RPL21	1859193	1853004	9606.ENSP00000386717	9606.ENSP00000346027	0.094	0	0	0	0.966	0.956	0.900	0.479	0.999
RPL32	RPL9	1858438	1853003	9606.ENSP00000380156	9606.ENSP00000346022	0.309	0	0	0	0.969	0.958	0.900	0.408	0.999
RPSA	RPS21	1853012	1852991	9606.ENSP00000346067	9606.ENSP00000345957	0	0	0	0	0.959	0.997	0.900	0.147	0.999
RPS15A	RPS9	1850066	1848467	9606.ENSP00000318646	9606.ENSP00000302896	0.309	0	0	0	0.952	0.988	0.924	0.446	0.999
RPS15	RPS7	1863987	1852173	9606.ENSP00000467676	9606.ENSP00000339095	0	0	0	0	0.970	0.995	0.900	0.308	0.999
RPL17	RPL7A	1863674	1855599	9606.ENSP00000462023	9606.ENSP00000361076	0.072	0	0	0	0.972	0.886	0.900	0.300	0.999
RPL23A	RPL8	1859401	1845175	9606.ENSP00000389103	9606.ENSP00000262584	0.309	0	0	0	0.961	0.962	0.924	0.353	0.999
RPL37A	RPL38	1861343	1849232	9606.ENSP00000418082	9606.ENSP00000309830	0	0	0	0	0.966	0.774	0.900	0.338	0.999
RPS21	RPS12	1852991	1843234	9606.ENSP00000345957	9606.ENSP00000230050	0	0	0	0	0.969	0.970	0.900	0.256	0.999
RPS21	RPS4Y1	1852991	1844020	9606.ENSP00000345957	9606.ENSP00000250784	0	0	0	0	0.952	0.960	0.900	0.131	0.999
RPL31	RPSA	1859193	1853012	9606.ENSP00000386717	9606.ENSP00000346067	0	0	0	0	0.955	0.774	0.900	0.334	0.999
RPL10	RPLP0	1852496	1852166	9606.ENSP00000341730	9606.ENSP00000339027	0.309	0	0	0	0.955	0.937	0.924	0.255	0.999
RPS23	RPL36	1847772	1844136	9606.ENSP00000296674	9606.ENSP00000252543	0	0	0	0	0.965	0.905	0.900	0.351	0.999
EIF3H	EIF3L	1861812	1861248	9606.ENSP00000429931	9606.ENSP00000416892	0	0	0	0	0.796	0.994	0.900	0.453	0.999
RPL35A	RPL18A	1859718	1842894	9606.ENSP00000393393	9606.ENSP00000222247	0	0	0	0	0.958	0.884	0.900	0.603	0.999
RPS4X	RPL38	1855955	1849232	9606.ENSP00000362744	9606.ENSP00000309830	0	0	0	0	0.967	0.774	0.900	0.161	0.999
RPS13	RPL3	1862013	1852999	9606.ENSP00000435777	9606.ENSP00000346001	0.064	0	0	0	0.985	0.879	0.924	0.490	0.999
RPL23	RPL10	1858184	1852496	9606.ENSP00000377865	9606.ENSP00000341730	0.309	0	0	0	0.952	0.954	0.924	0.396	0.999
RPL21	RPLP0	1853004	1852166	9606.ENSP00000346027	9606.ENSP00000339027	0	0	0	0	0.959	0.874	0.900	0.293	0.999
RPL9	RPL4	1853003	1849420	9606.ENSP00000346022	9606.ENSP00000311430	0.309	0	0	0	0.977	0.962	0.924	0.554	0.999
RPLP2	RPL6	1850446	1842405	9606.ENSP00000322419	9606.ENSP00000202773	0	0	0	0	0.954	0.884	0.900	0.321	0.999
RPL18	RPL35	1862361	1844699	9606.ENSP00000447001	9606.ENSP00000259469	0	0	0	0	0.964	0.886	0.900	0.359	0.999
RPS6	RPS7	1857216	1852173	9606.ENSP00000369757	9606.ENSP00000339095	0	0	0	0	0.971	0.997	0.900	0.577	0.999
RPS15A	RPL8	1850066	1845175	9606.ENSP00000318646	9606.ENSP00000262584	0.309	0	0	0	0.957	0.884	0.924	0.352	0.999
RPL4	RPS14	1849420	1849373	9606.ENSP00000311430	9606.ENSP00000311028	0.309	0	0	0	0.966	0.884	0.924	0.485	0.999
RPL13	RPL27	1849017	1844249	9606.ENSP00000307889	9606.ENSP00000253788	0	0	0	0	0.973	0.884	0.900	0.275	0.999
RPS19	RPS27L	1864285	1851302	9606.ENSP00000470004	9606.ENSP00000331019	0.053	0	0	0	0.951	0.901	0.900	0.354	0.999
RPL23A	RPS21	1859401	1852991	9606.ENSP00000389103	9606.ENSP00000345957	0	0	0	0	0.968	0.774	0.900	0.211	0.999
RPL5	RPL19	1855221	1843024	9606.ENSP00000359345	9606.ENSP00000225430	0.309	0	0	0	0.961	0.960	0.900	0.603	0.999
RPS26	RPS2	1853363	1852518	9606.ENSP00000348849	9606.ENSP00000341885	0	0	0	0	0.952	0.997	0.900	0.522	0.999
RPL12	RPL36AL	1854209	1853000	9606.ENSP00000354739	9606.ENSP00000346012	0	0	0	0	0.969	0.668	0.900	0.437	0.999
RPS23	RPS27A	1847772	1846244	9606.ENSP00000296674	9606.ENSP00000272317	0	0	0	0	0.971	0.893	0.900	0.204	0.999
RPSA	RPL21	1853012	1853004	9606.ENSP00000346067	9606.ENSP00000346027	0	0	0	0	0.961	0.774	0.900	0.317	0.999
RPS7	RPL18A	1852173	1842894	9606.ENSP00000339095	9606.ENSP00000222247	0	0	0	0	0.958	0.884	0.900	0.236	0.999
RPS28	RPS24	1864786	1861076	9606.ENSP00000472469	9606.ENSP00000414321	0.071	0	0	0	0.812	0.993	0.900	0.505	0.999
RPS20	RPL9	1861789	1853003	9606.ENSP00000429374	9606.ENSP00000346022	0.309	0	0	0	0.979	0.905	0.924	0.459	0.999
RPL31	RPL6	1859193	1842405	9606.ENSP00000386717	9606.ENSP00000202773	0	0	0	0	0.962	0.884	0.900	0.482	0.999
RPS8	RPS2	1858412	1852518	9606.ENSP00000379888	9606.ENSP00000341885	0	0	0	0	0.969	0.988	0.900	0.629	0.999
RPS13	RPL21	1862013	1853004	9606.ENSP00000435777	9606.ENSP00000346027	0	0	0	0	0.973	0.774	0.900	0.353	0.999
RPL10A	RPL3	1856010	1852999	9606.ENSP00000363018	9606.ENSP00000346001	0.309	0	0	0	0.988	0.936	0.924	0.458	0.999
RPL24	RPL19	1858158	1843024	9606.ENSP00000377640	9606.ENSP00000225430	0	0	0	0	0.964	0.935	0.900	0.370	0.999
RPL13A	RPL36AL	1857955	1853000	9606.ENSP00000375730	9606.ENSP00000346012	0	0	0	0	0.962	0.668	0.900	0.480	0.999
RPS7	RPL4	1852173	1849420	9606.ENSP00000339095	9606.ENSP00000311430	0	0	0	0	0.971	0.839	0.900	0.363	0.999
RPL14	RPL6	1852902	1842405	9606.ENSP00000345156	9606.ENSP00000202773	0	0	0	0	0.962	0.884	0.900	0.731	0.999
RPL13A	RPL38	1857955	1849232	9606.ENSP00000375730	9606.ENSP00000309830	0	0	0	0	0.972	0.781	0.900	0.200	0.999
UBA52	RPL34	1859324	1858216	9606.ENSP00000388107	9606.ENSP00000378160	0	0	0	0	0.956	0.869	0.900	0.399	0.999
RPS23	RPL27	1847772	1844249	9606.ENSP00000296674	9606.ENSP00000253788	0	0	0	0	0.971	0.806	0.900	0.171	0.999
RPL17	RPL23	1863674	1858184	9606.ENSP00000462023	9606.ENSP00000377865	0.309	0	0	0	0.961	0.954	0.924	0.921	0.999
RPL11	RPL39	1856140	1854349	9606.ENSP00000363676	9606.ENSP00000355315	0	0	0	0	0.979	0.466	0.900	0.365	0.999
RPL17	RPS27A	1863674	1846244	9606.ENSP00000462023	9606.ENSP00000272317	0	0	0	0	0.964	0.780	0.900	0.370	0.999
RPS13	RPL27	1862013	1844249	9606.ENSP00000435777	9606.ENSP00000253788	0	0	0	0	0.968	0.856	0.900	0.307	0.999
RPL23A	RPL3	1859401	1852999	9606.ENSP00000389103	9606.ENSP00000346001	0.309	0	0	0	0.986	0.954	0.924	0.511	0.999
RPL12	RPL18A	1854209	1842894	9606.ENSP00000354739	9606.ENSP00000222247	0.309	0	0	0	0.982	0.884	0.900	0.300	0.999
RPS3	RPL26	1861952	1847444	9606.ENSP00000433821	9606.ENSP00000293842	0.309	0	0	0	0.965	0.889	0.924	0.457	0.999
RPS25	RPSA	1861989	1853012	9606.ENSP00000435096	9606.ENSP00000346067	0	0	0	0	0.961	0.998	0.900	0.090	0.999
RPL23A	RPLP1	1859401	1853006	9606.ENSP00000389103	9606.ENSP00000346037	0	0	0	0	0.945	0.850	0.900	0	0.999
RPS26	RPL8	1853363	1845175	9606.ENSP00000348849	9606.ENSP00000262584	0	0	0	0	0.952	0.774	0.900	0.349	0.999
FAU	RPS3A	1861888	1853009	9606.ENSP00000431822	9606.ENSP00000346050	0	0	0	0	0.962	0.999	0	0.310	0.999
RPS19	RPS3A	1864285	1853009	9606.ENSP00000470004	9606.ENSP00000346050	0	0	0	0	0.961	0.997	0.900	0.601	0.999
RPL18	RPS18	1862361	1859702	9606.ENSP00000447001	9606.ENSP00000393241	0.309	0	0	0	0.958	0.774	0.900	0.424	0.999
EEF2	RPS5	1849021	1842374	9606.ENSP00000307940	9606.ENSP00000196551	0.309	0	0	0	0.961	0.784	0.900	0.366	0.999
RPL24	RPL39	1858158	1854349	9606.ENSP00000377640	9606.ENSP00000355315	0	0	0	0	0.965	0.390	0.900	0.575	0.999
RPS15	RPL15	1863987	1849166	9606.ENSP00000467676	9606.ENSP00000309334	0	0	0	0	0.955	0.905	0.900	0.328	0.999
RPS25	RPS20	1861989	1861789	9606.ENSP00000435096	9606.ENSP00000429374	0	0	0	0	0.986	0.988	0.900	0.366	0.999
RPS26	RPL29	1853363	1847471	9606.ENSP00000348849	9606.ENSP00000294189	0	0	0	0	0.952	0.877	0.900	0.274	0.999
RPS11	RPL27	1846167	1844249	9606.ENSP00000270625	9606.ENSP00000253788	0.079	0	0	0	0.975	0.838	0.900	0.273	0.999
RPL23	RPS12	1858184	1843234	9606.ENSP00000377865	9606.ENSP00000230050	0.065	0	0	0	0.965	0.901	0.900	0.287	0.999
RPS4X	RPL39	1855955	1854349	9606.ENSP00000362744	9606.ENSP00000355315	0	0	0	0	0.979	0.417	0.900	0.466	0.999
RPS3	RPS21	1861952	1852991	9606.ENSP00000433821	9606.ENSP00000345957	0	0	0	0	0.970	0.997	0.900	0.215	0.999
RPS27	RPS7	1854822	1852173	9606.ENSP00000357555	9606.ENSP00000339095	0	0	0	0	0.961	0.997	0.900	0.267	0.999
RPS4X	RPS27L	1855955	1851302	9606.ENSP00000362744	9606.ENSP00000331019	0	0	0.268	0	0.952	0.956	0.900	0.376	0.999
RPS20	RPS5	1861789	1842374	9606.ENSP00000429374	9606.ENSP00000196551	0.309	0	0	0	0.971	0.975	0.924	0.529	0.999
RPS12	RPL18A	1843234	1842894	9606.ENSP00000230050	9606.ENSP00000222247	0	0	0	0	0.962	0.825	0.900	0.418	0.999
RPS24	RPL32	1861076	1858438	9606.ENSP00000414321	9606.ENSP00000380156	0	0	0	0	0.968	0.603	0.900	0.349	0.999
RPS24	RPL35	1861076	1844699	9606.ENSP00000414321	9606.ENSP00000259469	0	0	0	0	0.965	0.869	0.900	0.245	0.999
RPL17	RPS16	1863674	1844060	9606.ENSP00000462023	9606.ENSP00000251453	0.309	0	0	0	0.971	0.918	0.924	0.369	0.999
RPL31	RPL3	1859193	1852999	9606.ENSP00000386717	9606.ENSP00000346001	0	0	0	0	0.888	0.930	0.900	0.459	0.999
RPS10	RPL19	1853151	1843024	9606.ENSP00000347271	9606.ENSP00000225430	0	0	0	0	0.983	0.774	0.900	0.334	0.999
RPL34	RPL36	1858216	1844136	9606.ENSP00000378160	9606.ENSP00000252543	0	0	0	0	0.967	0.774	0.900	0.395	0.999
RPS21	RPS27L	1852991	1851302	9606.ENSP00000345957	9606.ENSP00000331019	0	0	0	0	0.953	0.981	0.900	0.066	0.999
RPL18	RPS12	1862361	1843234	9606.ENSP00000447001	9606.ENSP00000230050	0.067	0	0	0	0.960	0.916	0.900	0.416	0.999
RPS29	RPL30	1858354	1847048	9606.ENSP00000379339	9606.ENSP00000287038	0	0	0	0	0.969	0.774	0.900	0.480	0.999
RPS13	RPS14	1862013	1849373	9606.ENSP00000435777	9606.ENSP00000311028	0.059	0	0.286	0	0.971	0.997	0.924	0.484	0.999
RPLP0	RPS14	1852166	1849373	9606.ENSP00000339027	9606.ENSP00000311028	0.094	0	0	0	0.927	0.949	0.924	0.367	0.999
RPL23	RPS27A	1858184	1846244	9606.ENSP00000377865	9606.ENSP00000272317	0	0	0	0	0.970	0.779	0.900	0.133	0.999
UBA52	RPL19	1859324	1843024	9606.ENSP00000388107	9606.ENSP00000225430	0	0	0	0	0.966	0.645	0.900	0.336	0.999
RPL19	RPL18A	1843024	1842894	9606.ENSP00000225430	9606.ENSP00000222247	0	0	0	0	0.969	0.956	0.900	0.276	0.999
RPS15	RPS13	1863987	1862013	9606.ENSP00000467676	9606.ENSP00000435777	0.064	0	0	0	0.969	0.997	0.924	0.505	0.999
RPL5	RPL35	1855221	1844699	9606.ENSP00000359345	9606.ENSP00000259469	0.309	0	0	0	0.972	0.978	0.924	0.459	0.999
RPL23A	RPS11	1859401	1846167	9606.ENSP00000389103	9606.ENSP00000270625	0.309	0	0	0	0.964	0.857	0.924	0.389	0.999
RPS23	RPS11	1847772	1846167	9606.ENSP00000296674	9606.ENSP00000270625	0.309	0	0	0	0.962	0.988	0.924	0.376	0.999
RPL31	RPS10	1859193	1853151	9606.ENSP00000386717	9606.ENSP00000347271	0	0	0	0	0.968	0.774	0.900	0.602	0.999
RPS3A	RPL13	1853009	1849017	9606.ENSP00000346050	9606.ENSP00000307889	0	0	0	0	0.958	0.884	0.900	0.118	0.999
RPL5	RPL10	1855221	1852496	9606.ENSP00000359345	9606.ENSP00000341730	0.309	0	0	0	0.954	0.954	0.924	0.502	0.999
RPL10A	RPS15A	1856010	1850066	9606.ENSP00000363018	9606.ENSP00000318646	0.181	0	0	0	0.970	0.943	0.924	0.487	0.999
FAU	RPS27A	1861888	1846244	9606.ENSP00000431822	9606.ENSP00000272317	0	0	0	0.746	0.971	0.995	0	0.317	0.999
RPS26	RPS4Y1	1853363	1844020	9606.ENSP00000348849	9606.ENSP00000250784	0	0	0	0	0.952	0.964	0.900	0.158	0.999
MT-ND3	MT-ND4L	1854326	1854205	9606.ENSP00000355206	9606.ENSP00000354728	0.309	0	0	0	0.289	0.918	0.941	0.953	0.999
RPS3A	RPS2	1853009	1852518	9606.ENSP00000346050	9606.ENSP00000341885	0	0	0	0	0.958	0.997	0.900	0.470	0.999
RPS4X	RPL12	1855955	1854209	9606.ENSP00000362744	9606.ENSP00000354739	0	0	0	0	0.987	0.856	0.900	0.347	0.999
RPS3A	RPL8	1853009	1845175	9606.ENSP00000346050	9606.ENSP00000262584	0	0	0	0	0.954	0.884	0.900	0.472	0.999
RPS26	RPS15A	1853363	1850066	9606.ENSP00000348849	9606.ENSP00000318646	0	0	0	0	0.952	0.987	0.900	0.319	0.999
RPS15	RPS23	1863987	1847772	9606.ENSP00000467676	9606.ENSP00000296674	0.309	0	0	0	0.952	0.988	0.924	0.458	0.999
RPS3	UBA52	1861952	1859324	9606.ENSP00000433821	9606.ENSP00000388107	0	0	0	0	0.971	0.654	0.900	0.251	0.999
RPL37A	RPS5	1861343	1842374	9606.ENSP00000418082	9606.ENSP00000196551	0	0	0	0	0.960	0.774	0.900	0.284	0.999
RPS13	RPS27A	1862013	1846244	9606.ENSP00000435777	9606.ENSP00000272317	0	0	0	0	0.971	0.893	0.900	0.152	0.999
RPS21	RPS11	1852991	1846167	9606.ENSP00000345957	9606.ENSP00000270625	0	0	0	0	0.968	0.997	0.900	0.216	0.999
RPL32	RPSA	1858438	1853012	9606.ENSP00000380156	9606.ENSP00000346067	0	0	0	0	0.970	0.774	0.900	0.259	0.999
RPL22	RPL36	1853014	1844136	9606.ENSP00000346088	9606.ENSP00000252543	0	0	0	0	0.960	0.774	0.900	0.352	0.999
RPL32	RPS3A	1858438	1853009	9606.ENSP00000380156	9606.ENSP00000346050	0	0	0.251	0	0.962	0.905	0.900	0.282	0.999
RPS19	RPS29	1864285	1858354	9606.ENSP00000470004	9606.ENSP00000379339	0	0	0	0	0.970	0.981	0.900	0.368	0.999
RPS28	RPS19	1864786	1864285	9606.ENSP00000472469	9606.ENSP00000470004	0	0	0	0	0.969	0.997	0.900	0.478	0.999
RPL38	RPL35	1849232	1844699	9606.ENSP00000309830	9606.ENSP00000259469	0	0	0	0	0.969	0.774	0.900	0.408	0.999
RPL23A	RPL38	1859401	1849232	9606.ENSP00000389103	9606.ENSP00000309830	0	0	0	0	0.969	0.891	0.900	0.311	0.999
RPL5	RPS16	1855221	1844060	9606.ENSP00000359345	9606.ENSP00000251453	0.309	0	0	0	0.976	0.929	0.924	0.586	0.999
RPS3A	RPL9	1853009	1853003	9606.ENSP00000346050	9606.ENSP00000346022	0	0	0	0	0.975	0.884	0.900	0.422	0.999
RPL3	RPL13	1852999	1849017	9606.ENSP00000346001	9606.ENSP00000307889	0	0	0	0	0.984	0.851	0.900	0.365	0.999
RPSA	RPL30	1853012	1847048	9606.ENSP00000346067	9606.ENSP00000287038	0	0	0	0	0.957	0.774	0.900	0.313	0.999
RPS19	RPL26	1864285	1847444	9606.ENSP00000470004	9606.ENSP00000293842	0	0	0	0	0.962	0.861	0.900	0.438	0.999
RPS7	RPS4Y1	1852173	1844020	9606.ENSP00000339095	9606.ENSP00000250784	0	0	0	0	0.952	0.975	0.900	0.527	0.999
MT-ND2	MT-ND1	1854286	1854192	9606.ENSP00000355046	9606.ENSP00000354687	0.309	0	0.513	0	0.847	0.741	0.941	0.875	0.999
RPS29	RPS3A	1858354	1853009	9606.ENSP00000379339	9606.ENSP00000346050	0	0	0	0	0.964	0.988	0.900	0.253	0.999
RPS4X	RPL6	1855955	1842405	9606.ENSP00000362744	9606.ENSP00000202773	0.085	0	0	0	0.969	0.856	0.900	0.369	0.999
RPS20	RPL27	1861789	1844249	9606.ENSP00000429374	9606.ENSP00000253788	0	0	0	0	0.967	0.905	0.900	0.224	0.999
RPS24	RPL31	1861076	1859193	9606.ENSP00000414321	9606.ENSP00000386717	0	0	0	0	0.964	0.884	0.900	0.410	0.999
RPL12	RPLP1	1854209	1853006	9606.ENSP00000354739	9606.ENSP00000346037	0.309	0	0	0	0.965	0.826	0.900	0.298	0.999
RPL34	RPS16	1858216	1844060	9606.ENSP00000378160	9606.ENSP00000251453	0.057	0	0	0	0.962	0.874	0.900	0.260	0.999
RPS3	RPS3A	1861952	1853009	9606.ENSP00000433821	9606.ENSP00000346050	0	0	0.230	0	0.962	0.997	0.900	0.446	0.999
COX5B	COX6B1	1844605	1843826	9606.ENSP00000258424	9606.ENSP00000246554	0	0	0	0	0.985	0.666	0.900	0.588	0.999
RPL15	RPS16	1849166	1844060	9606.ENSP00000309334	9606.ENSP00000251453	0	0	0	0	0.960	0.934	0.900	0.421	0.999
RPS4X	RPS3A	1855955	1853009	9606.ENSP00000362744	9606.ENSP00000346050	0	0	0.227	0	0.959	0.997	0.900	0.480	0.999
RPLP1	RPL36	1853006	1844136	9606.ENSP00000346037	9606.ENSP00000252543	0	0	0	0	0.961	0.833	0.900	0.176	0.999
RPL15	RPL36	1849166	1844136	9606.ENSP00000309334	9606.ENSP00000252543	0	0	0	0	0.960	0.884	0.900	0.291	0.999
RPL12	RPL15	1854209	1849166	9606.ENSP00000354739	9606.ENSP00000309334	0	0	0	0	0.971	0.874	0.900	0.630	0.999
RPLP0	RPL4	1852166	1849420	9606.ENSP00000339027	9606.ENSP00000311430	0.309	0	0	0	0.981	0.949	0.924	0.484	0.999
RPLP1	RPL13	1853006	1849017	9606.ENSP00000346037	9606.ENSP00000307889	0	0	0	0	0.970	0.833	0.900	0.169	0.999
RPL35A	RPL19	1859718	1843024	9606.ENSP00000393393	9606.ENSP00000225430	0	0	0	0	0.975	0.774	0.900	0.743	0.999
RPS17	RPL9	1853007	1853003	9606.ENSP00000346045	9606.ENSP00000346022	0	0	0	0	0.988	0.861	0	0.459	0.999
RPS3	RPS23	1861952	1847772	9606.ENSP00000433821	9606.ENSP00000296674	0.309	0	0	0	0.965	0.988	0.924	0.459	0.999
RPS4X	RPS12	1855955	1843234	9606.ENSP00000362744	9606.ENSP00000230050	0	0	0	0	0.969	0.944	0.900	0.298	0.999
RPL37A	RPL12	1861343	1854209	9606.ENSP00000418082	9606.ENSP00000354739	0	0	0	0	0.966	0.874	0.900	0.282	0.999
RPS4X	RPL14	1855955	1852902	9606.ENSP00000362744	9606.ENSP00000345156	0.085	0	0	0	0.962	0.856	0.900	0.373	0.999
RPS25	RPS3A	1861989	1853009	9606.ENSP00000435096	9606.ENSP00000346050	0	0	0	0	0.971	0.998	0.900	0.229	0.999
RPS27	RPL36AL	1854822	1853000	9606.ENSP00000357555	9606.ENSP00000346012	0.309	0	0	0	0.964	0.774	0.900	0.340	0.999
RPL35	RPL19	1844699	1843024	9606.ENSP00000259469	9606.ENSP00000225430	0.309	0	0	0	0.973	0.977	0.900	0.469	0.999
RPS8	RPL3	1858412	1852999	9606.ENSP00000379888	9606.ENSP00000346001	0	0	0	0	0.985	0.851	0.900	0.572	0.999
RPL28	RPL23A	1860280	1859401	9606.ENSP00000401450	9606.ENSP00000389103	0	0	0	0	0.955	0.774	0.900	0.139	0.999
RPL36A	RPL30	1860470	1847048	9606.ENSP00000404375	9606.ENSP00000287038	0	0	0	0	0.956	0.603	0.900	0.845	0.999
RPL12	RPL3	1854209	1852999	9606.ENSP00000354739	9606.ENSP00000346001	0.309	0	0	0	0.984	0.936	0.924	0.705	0.999
RPS15	RPL23	1863987	1858184	9606.ENSP00000467676	9606.ENSP00000377865	0.309	0	0	0	0.954	0.774	0.924	0.380	0.999
RPS26	RPS14	1853363	1849373	9606.ENSP00000348849	9606.ENSP00000311028	0	0	0	0	0.952	0.997	0.900	0.631	0.999
RPL5	RPS11	1855221	1846167	9606.ENSP00000359345	9606.ENSP00000270625	0.309	0	0	0	0.960	0.857	0.924	0.540	0.999
RPL27	RPL18A	1844249	1842894	9606.ENSP00000253788	9606.ENSP00000222247	0	0	0	0	0.969	0.884	0.900	0.356	0.999
RPLP1	RPS2	1853006	1852518	9606.ENSP00000346037	9606.ENSP00000341885	0	0	0	0	0.965	0.774	0.900	0.440	0.999
RPL15	RPL8	1849166	1845175	9606.ENSP00000309334	9606.ENSP00000262584	0	0	0	0	0.962	0.935	0.900	0.271	0.999
MT-ND2	MT-ND4	1854286	1854268	9606.ENSP00000355046	9606.ENSP00000354961	0.309	0	0.520	0	0.842	0.843	0.941	0.911	0.999
RPL4	RPS11	1849420	1846167	9606.ENSP00000311430	9606.ENSP00000270625	0.309	0	0	0	0.962	0.884	0.924	0.492	0.999
RPL21	RPL3	1853004	1852999	9606.ENSP00000346027	9606.ENSP00000346001	0	0	0	0	0.963	0.922	0.900	0.412	0.999
RPL13A	RPL11	1857955	1856140	9606.ENSP00000375730	9606.ENSP00000363676	0.309	0	0	0	0.984	0.962	0.924	0.380	0.999
RPS27	RPS21	1854822	1852991	9606.ENSP00000357555	9606.ENSP00000345957	0	0	0	0	0.978	0.983	0.900	0.355	0.999
RPS27L	RPS14	1851302	1849373	9606.ENSP00000331019	9606.ENSP00000311028	0	0	0	0	0.950	0.841	0.900	0.535	0.999
RPL21	RPS2	1853004	1852518	9606.ENSP00000346027	9606.ENSP00000341885	0	0	0	0	0.955	0.905	0.900	0.368	0.999
RPL10A	RPL19	1856010	1843024	9606.ENSP00000363018	9606.ENSP00000225430	0	0	0	0	0.969	0.774	0.900	0.422	0.999
RPS19	RPS15	1864285	1863987	9606.ENSP00000470004	9606.ENSP00000467676	0	0	0	0	0.963	0.997	0.900	0.563	0.999
RPS21	RPS9	1852991	1848467	9606.ENSP00000345957	9606.ENSP00000302896	0	0	0	0	0.952	0.991	0.900	0.083	0.999
RPL18	RPL27	1862361	1844249	9606.ENSP00000447001	9606.ENSP00000253788	0.058	0	0	0	0.965	0.884	0.900	0.334	0.999
